Review_ID,Customer_ID,Product_ID,Rating,Review_Text,Review_Date,Sentiment
REV01935,CUST00649,PROD01902,3,"Product is okay, nothing special.",2025-05-09,Neutral
REV01936,CUST04911,PROD00153,4,"Amazing quality, loved it!",2025-04-08,Positive
REV01937,CUST03308,PROD00574,4,Perfect fit and very comfortable.,2022-08-11,Positive
REV01938,CUST02851,PROD01583,3,Fit is decent but not perfect.,2021-02-01,Neutral
REV01939,CUST00652,PROD00210,3,Fit is decent but not perfect.,2025-04-15,Neutral
REV01940,CUST01779,PROD01848,5,"Amazing quality, loved it!",2022-01-15,Positive
REV01941,CUST01326,PROD01496,5,"Amazing quality, loved it!",2022-08-25,Positive
REV01942,CUST01624,PROD01445,4,Perfect fit and very comfortable.,2025-05-03,Positive
REV01943,CUST03259,PROD01778,5,Stylish and worth the price.,2023-01-19,Positive
REV01944,CUST00758,PROD01951,4,"Amazing quality, loved it!",2021-03-14,Positive
REV01945,CUST02609,PROD00664,5,Fabric is really soft and premium.,2022-03-01,Positive
REV01946,CUST02235,PROD01362,1,Not worth the money.,2022-09-30,Negative
REV01947,CUST01814,PROD00857,1,Did not like the material.,2025-01-12,Negative
REV01948,CUST03235,PROD01830,4,Highly recommend this product.,2022-07-18,Positive
REV01949,CUST03485,PROD01582,4,Perfect fit and very comfortable.,2021-07-18,Positive
REV01950,CUST01220,PROD00011,4,"Amazing quality, loved it!",2023-11-02,Positive
REV01951,CUST03058,PROD01567,4,Highly recommend this product.,2021-09-28,Positive
REV01952,CUST01092,PROD00010,4,"Amazing quality, loved it!",2025-11-16,Positive
REV01953,CUST04953,PROD00583,3,"Product is okay, nothing special.",2025-05-22,Neutral
REV01954,CUST02625,PROD01191,3,"Product is okay, nothing special.",2022-08-10,Neutral
REV01955,CUST00375,PROD01810,2,Did not like the material.,2023-07-07,Negative
REV01956,CUST01423,PROD00619,3,"Not bad, not great.",2023-05-18,Neutral
REV01957,CUST03033,PROD00604,4,Stylish and worth the price.,2024-05-31,Positive
REV01958,CUST03684,PROD00813,4,Fabric is really soft and premium.,2021-11-25,Positive
REV01959,CUST02836,PROD01782,4,Highly recommend this product.,2024-05-16,Positive
REV01960,CUST03788,PROD00904,2,Very disappointing purchase.,2023-12-10,Negative
REV01961,CUST01342,PROD01810,3,Fit is decent but not perfect.,2022-11-05,Neutral
REV01962,CUST00124,PROD01469,2,Not worth the money.,2021-05-18,Negative
REV01963,CUST00951,PROD01532,4,"Amazing quality, loved it!",2025-10-06,Positive
REV01964,CUST01455,PROD00872,2,Size was completely wrong.,2024-03-28,Negative
REV01965,CUST02430,PROD01826,4,"Amazing quality, loved it!",2025-07-28,Positive
REV01966,CUST01714,PROD00368,5,Highly recommend this product.,2022-07-02,Positive
REV01967,CUST00007,PROD01879,4,Stylish and worth the price.,2021-11-20,Positive
REV01968,CUST04110,PROD00411,3,"Not bad, not great.",2021-03-02,Neutral
REV01969,CUST01181,PROD01509,4,Perfect fit and very comfortable.,2024-03-07,Positive
REV01970,CUST01278,PROD00016,3,"Delivery was fine, product is okay.",2022-02-21,Neutral
REV01971,CUST04400,PROD00657,4,Stylish and worth the price.,2021-03-01,Positive
REV01972,CUST00614,PROD00373,3,"Average quality, expected better.",2024-05-27,Neutral
REV01973,CUST00546,PROD01523,3,"Average quality, expected better.",2021-05-17,Neutral
REV01974,CUST03493,PROD01775,3,"Not bad, not great.",2024-08-26,Neutral
REV01975,CUST02565,PROD00222,2,Not worth the money.,2021-02-25,Negative
REV01976,CUST02699,PROD00744,2,Did not like the material.,2022-06-10,Negative
REV01977,CUST00035,PROD00574,4,Stylish and worth the price.,2022-11-17,Positive
REV01978,CUST02124,PROD00595,4,Highly recommend this product.,2021-12-09,Positive
REV01979,CUST01999,PROD01680,2,Size was completely wrong.,2025-03-04,Negative
REV01980,CUST03891,PROD00904,3,Fit is decent but not perfect.,2021-04-12,Neutral
REV01981,CUST00641,PROD01942,4,Perfect fit and very comfortable.,2022-07-18,Positive
REV01982,CUST04129,PROD01542,1,Did not like the material.,2023-02-22,Negative
REV01983,CUST04162,PROD01946,4,"Amazing quality, loved it!",2022-09-17,Positive
REV01984,CUST00817,PROD00480,4,Perfect fit and very comfortable.,2023-07-30,Positive
REV01985,CUST04970,PROD00860,4,Stylish and worth the price.,2022-04-03,Positive
REV01986,CUST00554,PROD00278,4,Perfect fit and very comfortable.,2023-01-19,Positive
REV01987,CUST02397,PROD01590,3,"Product is okay, nothing special.",2022-02-18,Neutral
REV01988,CUST00359,PROD00891,5,"Amazing quality, loved it!",2023-04-14,Positive
REV01989,CUST01415,PROD00175,4,Highly recommend this product.,2021-03-28,Positive
REV01990,CUST03094,PROD00030,3,"Average quality, expected better.",2025-07-15,Neutral
REV01991,CUST02807,PROD00454,3,"Average quality, expected better.",2023-04-26,Neutral
REV01992,CUST01099,PROD01651,4,"Amazing quality, loved it!",2022-05-16,Positive
REV01993,CUST03546,PROD01944,5,Fabric is really soft and premium.,2021-12-10,Positive
REV01994,CUST00231,PROD01253,4,Perfect fit and very comfortable.,2023-05-30,Positive
REV01995,CUST00440,PROD01744,5,Highly recommend this product.,2023-08-30,Positive
REV01996,CUST03438,PROD01178,2,Very disappointing purchase.,2024-01-26,Negative
REV01997,CUST03826,PROD01316,4,"Amazing quality, loved it!",2022-10-16,Positive
REV01998,CUST03239,PROD01175,4,Fabric is really soft and premium.,2021-03-30,Positive
REV01999,CUST02429,PROD01785,4,Highly recommend this product.,2024-08-02,Positive
REV02000,CUST03417,PROD01673,1,Size was completely wrong.,2023-07-18,Negative
REV02001,CUST03645,PROD01868,3,Fit is decent but not perfect.,2025-06-14,Neutral
REV02002,CUST01600,PROD01890,4,Highly recommend this product.,2021-10-16,Positive
REV02003,CUST04930,PROD01641,4,"Amazing quality, loved it!",2024-04-09,Positive
REV02004,CUST03767,PROD00492,5,Fabric is really soft and premium.,2022-09-04,Positive
REV02005,CUST04531,PROD01252,3,"Not bad, not great.",2023-10-02,Neutral
REV02006,CUST04759,PROD01014,2,Size was completely wrong.,2025-08-05,Negative
REV02007,CUST04560,PROD01304,1,Very disappointing purchase.,2021-11-03,Negative
REV02008,CUST03339,PROD01294,4,Highly recommend this product.,2022-02-17,Positive
REV02009,CUST03370,PROD01729,3,"Average quality, expected better.",2025-05-14,Neutral
REV02010,CUST03182,PROD01295,3,"Not bad, not great.",2023-12-10,Neutral
REV02011,CUST01111,PROD01044,5,"Amazing quality, loved it!",2025-08-26,Positive
REV02012,CUST00131,PROD01105,5,Fabric is really soft and premium.,2023-10-05,Positive
REV02013,CUST00710,PROD01373,4,Perfect fit and very comfortable.,2025-08-30,Positive
REV02014,CUST02727,PROD01497,5,Fabric is really soft and premium.,2024-04-28,Positive
REV02015,CUST00559,PROD00293,4,Fabric is really soft and premium.,2023-06-02,Positive
REV02016,CUST03460,PROD01979,4,Stylish and worth the price.,2021-08-20,Positive
REV02017,CUST03585,PROD01214,5,Fabric is really soft and premium.,2023-12-10,Positive
REV02018,CUST04199,PROD00406,2,Did not like the material.,2022-10-26,Negative
REV02019,CUST03720,PROD00302,5,"Amazing quality, loved it!",2025-02-05,Positive
REV02020,CUST01793,PROD01263,3,"Delivery was fine, product is okay.",2023-12-29,Neutral
REV02021,CUST01288,PROD01118,3,"Delivery was fine, product is okay.",2021-08-17,Neutral
REV02022,CUST04122,PROD01482,5,Highly recommend this product.,2022-02-17,Positive
REV02023,CUST00558,PROD01257,3,"Average quality, expected better.",2022-07-10,Neutral
REV02024,CUST03461,PROD00250,5,Stylish and worth the price.,2024-11-23,Positive
REV02025,CUST04053,PROD01452,2,Very poor quality.,2024-01-09,Negative
REV02026,CUST01551,PROD01493,2,Not worth the money.,2022-08-05,Negative
REV02027,CUST02410,PROD01900,4,"Amazing quality, loved it!",2025-12-20,Positive
REV02028,CUST00740,PROD01999,2,Not worth the money.,2022-07-12,Negative
REV02029,CUST03635,PROD00825,3,"Average quality, expected better.",2024-07-30,Neutral
REV02030,CUST01574,PROD01393,4,Perfect fit and very comfortable.,2024-01-19,Positive
REV02031,CUST02900,PROD01001,5,"Amazing quality, loved it!",2024-07-06,Positive
REV02032,CUST02014,PROD01104,3,"Not bad, not great.",2025-11-13,Neutral
REV02033,CUST01345,PROD00020,2,Did not like the material.,2022-07-09,Negative
REV02034,CUST02334,PROD00472,5,Perfect fit and very comfortable.,2024-10-13,Positive
REV02035,CUST02245,PROD00207,5,Fabric is really soft and premium.,2024-09-17,Positive
REV02036,CUST01315,PROD00682,2,Very disappointing purchase.,2022-08-21,Negative
REV02037,CUST04728,PROD01500,5,Stylish and worth the price.,2023-12-20,Positive
REV02038,CUST03567,PROD00927,1,Size was completely wrong.,2022-10-09,Negative
REV02039,CUST00741,PROD00046,3,"Delivery was fine, product is okay.",2025-11-30,Neutral
REV02040,CUST01737,PROD00072,1,Very disappointing purchase.,2021-10-17,Negative
REV02041,CUST04818,PROD00351,4,Stylish and worth the price.,2022-09-15,Positive
REV02042,CUST02000,PROD01971,5,Highly recommend this product.,2025-09-27,Positive
REV02043,CUST00839,PROD01714,4,"Amazing quality, loved it!",2021-12-05,Positive
REV02044,CUST00483,PROD00662,3,"Average quality, expected better.",2022-12-21,Neutral
REV02045,CUST04298,PROD00718,5,Perfect fit and very comfortable.,2023-02-13,Positive
REV02046,CUST01535,PROD01530,2,Very disappointing purchase.,2021-06-02,Negative
REV02047,CUST02939,PROD01306,5,Fabric is really soft and premium.,2021-07-02,Positive
REV02048,CUST01328,PROD01293,4,Perfect fit and very comfortable.,2025-12-16,Positive
REV02049,CUST01142,PROD00963,5,Highly recommend this product.,2023-05-24,Positive
REV02050,CUST04321,PROD01918,3,Fit is decent but not perfect.,2023-04-01,Neutral
REV02051,CUST00218,PROD00603,4,Fabric is really soft and premium.,2021-11-15,Positive
REV02052,CUST03552,PROD00054,2,Not worth the money.,2025-12-28,Negative
REV02053,CUST01721,PROD01933,5,Perfect fit and very comfortable.,2025-01-21,Positive
REV02054,CUST00102,PROD01333,4,Stylish and worth the price.,2023-08-29,Positive
REV02055,CUST00070,PROD01666,5,Stylish and worth the price.,2022-10-09,Positive
REV02056,CUST01808,PROD01575,1,Size was completely wrong.,2022-03-20,Negative
REV02057,CUST02323,PROD01648,2,Size was completely wrong.,2022-05-30,Negative
REV02058,CUST01888,PROD01708,5,Highly recommend this product.,2022-05-21,Positive
REV02059,CUST00349,PROD00018,5,Perfect fit and very comfortable.,2025-11-27,Positive
REV02060,CUST04556,PROD00775,4,Highly recommend this product.,2023-05-24,Positive
REV02061,CUST04055,PROD01418,3,Fit is decent but not perfect.,2023-11-04,Neutral
REV02062,CUST02417,PROD01784,5,Stylish and worth the price.,2022-07-29,Positive
REV02063,CUST02382,PROD00857,2,Did not like the material.,2025-02-25,Negative
REV02064,CUST02947,PROD01993,4,Perfect fit and very comfortable.,2025-08-03,Positive
REV02065,CUST03034,PROD00842,3,"Average quality, expected better.",2025-05-30,Neutral
REV02066,CUST04541,PROD00633,4,Highly recommend this product.,2024-08-27,Positive
REV02067,CUST01184,PROD01499,5,Fabric is really soft and premium.,2025-04-07,Positive
REV02068,CUST03793,PROD01902,4,Perfect fit and very comfortable.,2024-11-02,Positive
REV02069,CUST04554,PROD01912,5,"Amazing quality, loved it!",2021-11-21,Positive
REV02070,CUST03314,PROD00484,5,Perfect fit and very comfortable.,2025-08-06,Positive
REV02071,CUST03969,PROD01777,4,Fabric is really soft and premium.,2022-09-08,Positive
REV02072,CUST00443,PROD01176,3,"Average quality, expected better.",2023-05-05,Neutral
REV02073,CUST02957,PROD00303,1,Not worth the money.,2025-12-31,Negative
REV02074,CUST02618,PROD00288,5,"Amazing quality, loved it!",2025-07-22,Positive
REV02075,CUST04560,PROD00824,4,Stylish and worth the price.,2021-12-06,Positive
REV02076,CUST01444,PROD01638,4,Highly recommend this product.,2021-02-07,Positive
REV02077,CUST04503,PROD00621,3,Fit is decent but not perfect.,2021-12-13,Neutral
REV02078,CUST04379,PROD00379,4,Perfect fit and very comfortable.,2025-07-15,Positive
REV02079,CUST03686,PROD01011,3,"Not bad, not great.",2023-03-11,Neutral
REV02080,CUST03217,PROD00495,1,Did not like the material.,2021-07-21,Negative
REV02081,CUST03153,PROD00635,3,"Product is okay, nothing special.",2024-08-11,Neutral
REV02082,CUST02333,PROD01143,2,Size was completely wrong.,2023-06-03,Negative
REV02083,CUST00250,PROD01857,4,"Amazing quality, loved it!",2021-01-14,Positive
REV02084,CUST03098,PROD01475,4,Stylish and worth the price.,2024-02-22,Positive
REV02085,CUST02255,PROD00328,3,"Delivery was fine, product is okay.",2024-12-19,Neutral
REV02086,CUST00886,PROD01127,3,Fit is decent but not perfect.,2021-02-19,Neutral
REV02087,CUST02043,PROD01267,4,Fabric is really soft and premium.,2025-09-18,Positive
REV02088,CUST01692,PROD01584,4,Fabric is really soft and premium.,2021-05-26,Positive
REV02089,CUST04131,PROD01774,4,"Amazing quality, loved it!",2021-12-18,Positive
REV02090,CUST04432,PROD00652,5,"Amazing quality, loved it!",2024-08-22,Positive
REV02091,CUST00410,PROD00243,4,"Amazing quality, loved it!",2022-03-06,Positive
REV02092,CUST03879,PROD01087,5,Stylish and worth the price.,2022-07-16,Positive
REV02093,CUST00013,PROD00901,5,Fabric is really soft and premium.,2025-02-16,Positive
REV02094,CUST02551,PROD01506,4,Perfect fit and very comfortable.,2022-07-04,Positive
REV02095,CUST00599,PROD01619,3,Fit is decent but not perfect.,2023-02-06,Neutral
REV02096,CUST04316,PROD01877,1,Very poor quality.,2021-05-22,Negative
REV02097,CUST04195,PROD00732,5,Highly recommend this product.,2025-07-04,Positive
REV02098,CUST01950,PROD00080,4,Stylish and worth the price.,2022-10-22,Positive
REV02099,CUST03853,PROD00709,5,Perfect fit and very comfortable.,2023-11-30,Positive
REV02100,CUST03961,PROD00300,4,Perfect fit and very comfortable.,2021-10-27,Positive
REV02101,CUST03967,PROD00904,4,Stylish and worth the price.,2024-12-03,Positive
REV02102,CUST02483,PROD01634,1,Did not like the material.,2023-08-13,Negative
REV02103,CUST03622,PROD00702,4,"Amazing quality, loved it!",2023-09-12,Positive
REV02104,CUST04456,PROD01655,4,"Amazing quality, loved it!",2021-08-27,Positive
REV02105,CUST03890,PROD00141,1,Very disappointing purchase.,2025-05-31,Negative
REV02106,CUST00300,PROD01396,4,Perfect fit and very comfortable.,2022-07-27,Positive
REV02107,CUST03918,PROD01274,5,Highly recommend this product.,2024-10-07,Positive
REV02108,CUST02333,PROD01010,5,Perfect fit and very comfortable.,2024-05-08,Positive
REV02109,CUST02701,PROD00277,3,"Average quality, expected better.",2025-12-08,Neutral
REV02110,CUST02512,PROD00050,4,Fabric is really soft and premium.,2024-06-11,Positive
REV02111,CUST04015,PROD01848,3,"Not bad, not great.",2022-07-06,Neutral
REV02112,CUST00803,PROD01626,5,Fabric is really soft and premium.,2023-08-25,Positive
REV02113,CUST03980,PROD00261,4,Stylish and worth the price.,2021-02-07,Positive
REV02114,CUST01090,PROD01593,5,Fabric is really soft and premium.,2021-10-21,Positive
REV02115,CUST03195,PROD00064,3,Fit is decent but not perfect.,2025-05-19,Neutral
REV02116,CUST00571,PROD00771,5,Perfect fit and very comfortable.,2025-01-09,Positive
REV02117,CUST03102,PROD00026,4,Perfect fit and very comfortable.,2023-06-29,Positive
REV02118,CUST03265,PROD00098,2,Did not like the material.,2025-03-26,Negative
REV02119,CUST04692,PROD00492,2,Very poor quality.,2021-09-29,Negative
REV02120,CUST04159,PROD00338,4,Stylish and worth the price.,2023-11-15,Positive
REV02121,CUST04244,PROD00478,4,"Amazing quality, loved it!",2024-05-15,Positive
REV02122,CUST03345,PROD01941,5,"Amazing quality, loved it!",2021-12-26,Positive
REV02123,CUST01218,PROD01291,4,Perfect fit and very comfortable.,2025-07-17,Positive
REV02124,CUST00739,PROD00747,2,Did not like the material.,2021-02-06,Negative
REV02125,CUST03249,PROD01791,5,Fabric is really soft and premium.,2022-01-18,Positive
REV02126,CUST03046,PROD01264,2,Not worth the money.,2023-09-17,Negative
REV02127,CUST03644,PROD00767,2,Did not like the material.,2021-11-11,Negative
REV02128,CUST00440,PROD00592,4,Fabric is really soft and premium.,2022-10-03,Positive
REV02129,CUST04581,PROD01732,4,Stylish and worth the price.,2021-07-19,Positive
REV02130,CUST01645,PROD01343,4,Fabric is really soft and premium.,2025-05-17,Positive
REV02131,CUST03385,PROD00005,4,Stylish and worth the price.,2021-07-27,Positive
REV02132,CUST02775,PROD00059,4,"Amazing quality, loved it!",2021-08-31,Positive
REV02133,CUST03519,PROD01880,4,Fabric is really soft and premium.,2024-05-26,Positive
REV02134,CUST02595,PROD01973,5,"Amazing quality, loved it!",2021-03-27,Positive
REV02135,CUST00668,PROD00557,5,Fabric is really soft and premium.,2021-01-15,Positive
REV02136,CUST00194,PROD00617,4,Stylish and worth the price.,2024-09-17,Positive
REV02137,CUST04029,PROD01699,3,Fit is decent but not perfect.,2024-06-17,Neutral
REV02138,CUST01206,PROD00757,3,"Delivery was fine, product is okay.",2021-10-21,Neutral
REV02139,CUST01324,PROD01756,4,Highly recommend this product.,2022-10-13,Positive
REV02140,CUST02227,PROD00335,3,"Average quality, expected better.",2024-12-11,Neutral
REV02141,CUST03931,PROD01025,5,"Amazing quality, loved it!",2022-03-13,Positive
REV02142,CUST01436,PROD00687,3,"Not bad, not great.",2024-04-29,Neutral
REV02143,CUST03513,PROD01298,4,"Amazing quality, loved it!",2022-11-27,Positive
REV02144,CUST00866,PROD00600,5,Perfect fit and very comfortable.,2021-10-13,Positive
REV02145,CUST00968,PROD01969,4,Perfect fit and very comfortable.,2023-11-02,Positive
REV02146,CUST03204,PROD00167,3,"Product is okay, nothing special.",2025-06-30,Neutral
REV02147,CUST02632,PROD01862,5,"Amazing quality, loved it!",2022-01-06,Positive
REV02148,CUST02612,PROD00156,3,"Not bad, not great.",2024-12-03,Neutral
REV02149,CUST02266,PROD01455,4,Perfect fit and very comfortable.,2023-03-30,Positive
