Review_ID,Patient_ID,Appointment_ID,Rating,Review_Text,Review_Date,Sentiment
REV01187,DP02666,APT004773,5,Doctor explained everything clearly,2025-02-28,Positive
REV01188,DP03324,APT003411,4,Very satisfied with the treatment,2025-11-28,Positive
REV01189,DP00654,APT004917,4,Quick and painless procedure,2023-07-17,Positive
REV01190,DP00246,APT003540,4,Great experience overall,2024-10-05,Positive
REV01191,DP01744,APT001710,4,Doctor explained everything clearly,2025-11-27,Positive
REV01192,DP03127,APT002724,5,Quick and painless procedure,2025-02-01,Positive
REV01193,DP00383,APT006860,4,Doctor explained everything clearly,2025-05-05,Positive
REV01194,DP01891,APT001483,4,Waiting time was a bit long,2024-09-07,Neutral
REV01195,DP02811,APT005944,4,Great experience overall,2025-03-27,Positive
REV01196,DP02188,APT002623,5,Great experience overall,2024-07-12,Positive
REV01197,DP01722,APT002178,5,Quick and painless procedure,2024-08-02,Positive
REV01198,DP01044,APT005536,5,Doctor explained everything clearly,2024-09-27,Positive
REV01199,DP01465,APT002094,5,Quick and painless procedure,2024-09-09,Positive
REV01200,DP01705,APT003398,2,Very long waiting time,2025-02-16,Negative
REV01201,DP00233,APT005714,4,Great experience overall,2024-08-23,Positive
REV01202,DP00298,APT001019,3,Service was okay,2023-05-28,Neutral
REV01203,DP01486,APT006609,4,Excellent service and very friendly staff,2023-06-15,Positive
REV01204,DP02372,APT001899,4,Quick and painless procedure,2024-01-21,Positive
REV01205,DP02828,APT001637,4,Excellent service and very friendly staff,2025-04-19,Positive
REV01206,DP03387,APT000248,5,Clean clinic and professional team,2023-07-11,Positive
REV01207,DP00889,APT005945,3,Nothing special but acceptable,2025-03-31,Neutral
REV01208,DP02480,APT004778,4,Clean clinic and professional team,2025-03-26,Positive
REV01209,DP00151,APT005822,5,Clean clinic and professional team,2024-08-28,Positive
REV01210,DP01075,APT003408,1,Not satisfied with treatment,2023-07-15,Negative
REV01211,DP01245,APT006130,5,Great experience overall,2025-11-01,Positive
REV01212,DP00895,APT002551,5,Clean clinic and professional team,2025-04-23,Positive
REV01213,DP00627,APT006536,4,Nothing special but acceptable,2023-07-27,Neutral
REV01214,DP00793,APT001979,4,Clean clinic and professional team,2025-07-16,Positive
REV01215,DP01896,APT006125,4,Average experience,2025-04-16,Neutral
REV01216,DP01424,APT003713,4,Doctor explained everything clearly,2025-04-09,Positive
REV01217,DP00975,APT001347,4,Waiting time was a bit long,2024-07-24,Neutral
REV01218,DP00749,APT001185,5,Excellent service and very friendly staff,2025-12-15,Positive
REV01219,DP02308,APT001497,3,Nothing special but acceptable,2024-02-01,Neutral
REV01220,DP00377,APT004384,3,Average experience,2023-12-06,Neutral
REV01221,DP00526,APT000320,4,Highly recommend this clinic,2025-09-05,Positive
REV01222,DP01034,APT000507,4,Quick and painless procedure,2023-10-11,Positive
REV01223,DP00998,APT002849,4,Clean clinic and professional team,2023-12-05,Positive
REV01224,DP00143,APT000954,5,Clean clinic and professional team,2025-04-20,Positive
REV01225,DP02492,APT001773,2,Not satisfied with treatment,2023-08-23,Negative
REV01226,DP02794,APT001332,3,Nothing special but acceptable,2023-10-22,Neutral
REV01227,DP00056,APT001938,5,Highly recommend this clinic,2023-03-12,Positive
REV01228,DP03424,APT002882,1,Too expensive for the service,2024-01-28,Negative
REV01229,DP03322,APT005005,3,Average experience,2025-03-27,Neutral
REV01230,DP01921,APT006497,4,Very satisfied with the treatment,2023-05-08,Positive
REV01231,DP01971,APT006182,4,Clean clinic and professional team,2024-10-28,Positive
REV01232,DP02721,APT005089,4,Great experience overall,2024-11-25,Positive
REV01233,DP02523,APT004300,2,Not satisfied with treatment,2025-01-03,Negative
REV01234,DP03458,APT001331,2,Very long waiting time,2024-09-22,Negative
REV01235,DP03266,APT006323,3,Average experience,2024-06-14,Neutral
REV01236,DP02317,APT002952,4,Nothing special but acceptable,2023-07-26,Neutral
REV01237,DP00392,APT006070,5,Great experience overall,2024-08-28,Positive
REV01238,DP00206,APT001315,2,Not satisfied with treatment,2024-01-16,Negative
REV01239,DP00742,APT002424,4,Service was okay,2025-07-13,Neutral
REV01240,DP01590,APT002951,4,Great experience overall,2025-08-05,Positive
REV01241,DP02265,APT006160,4,Very satisfied with the treatment,2025-08-02,Positive
REV01242,DP00829,APT004306,4,Doctor explained everything clearly,2023-08-04,Positive
REV01243,DP00654,APT003695,1,Too expensive for the service,2025-10-18,Negative
REV01244,DP02286,APT005704,4,Average experience,2025-03-20,Neutral
REV01245,DP00188,APT000271,5,Clean clinic and professional team,2024-03-29,Positive
REV01246,DP01683,APT003945,4,Excellent service and very friendly staff,2025-06-19,Positive
REV01247,DP01366,APT004190,4,Waiting time was a bit long,2024-04-18,Neutral
REV01248,DP01579,APT004316,3,Waiting time was a bit long,2025-11-23,Neutral
REV01249,DP02701,APT005167,2,Not satisfied with treatment,2025-05-18,Negative
REV01250,DP02957,APT002490,4,Doctor explained everything clearly,2024-04-14,Positive
REV01251,DP02218,APT002515,5,Very satisfied with the treatment,2024-12-04,Positive
REV01252,DP01407,APT001671,5,Very satisfied with the treatment,2025-01-03,Positive
REV01253,DP01479,APT000822,4,Average experience,2023-10-01,Neutral
REV01254,DP03089,APT001779,3,Waiting time was a bit long,2025-04-08,Neutral
REV01255,DP00741,APT006245,4,Excellent service and very friendly staff,2024-08-15,Positive
REV01256,DP02924,APT000536,4,Service was okay,2023-05-21,Neutral
REV01257,DP00339,APT006298,4,Excellent service and very friendly staff,2024-08-28,Positive
REV01258,DP00849,APT001124,3,Service was okay,2023-12-28,Neutral
REV01259,DP03111,APT006317,5,Very satisfied with the treatment,2024-08-31,Positive
REV01260,DP01148,APT005151,5,Highly recommend this clinic,2025-04-28,Positive
REV01261,DP01712,APT002612,4,Doctor explained everything clearly,2023-07-29,Positive
REV01262,DP00089,APT006485,4,Clean clinic and professional team,2024-03-17,Positive
REV01263,DP00563,APT003496,5,Clean clinic and professional team,2024-06-24,Positive
REV01264,DP00504,APT002926,3,Service was okay,2024-09-02,Neutral
REV01265,DP01161,APT001089,5,Highly recommend this clinic,2023-02-04,Positive
REV01266,DP01764,APT001661,5,Highly recommend this clinic,2025-05-04,Positive
REV01267,DP03380,APT004162,4,Doctor explained everything clearly,2024-08-26,Positive
REV01268,DP01325,APT002694,4,Quick and painless procedure,2023-02-28,Positive
REV01269,DP03428,APT003034,3,Average experience,2024-12-24,Neutral
REV01270,DP00583,APT006936,4,Service was okay,2024-05-30,Neutral
REV01271,DP01736,APT005085,4,Very satisfied with the treatment,2023-03-25,Positive
REV01272,DP00387,APT001332,5,Doctor explained everything clearly,2025-08-21,Positive
REV01273,DP01916,APT004246,5,Quick and painless procedure,2024-07-25,Positive
REV01274,DP01868,APT000158,5,Highly recommend this clinic,2023-05-26,Positive
REV01275,DP01466,APT006977,5,Great experience overall,2025-07-18,Positive
REV01276,DP01628,APT004268,2,Too expensive for the service,2025-04-07,Negative
REV01277,DP00740,APT005486,3,Treatment was fine,2023-03-14,Neutral
REV01278,DP00057,APT003596,5,Great experience overall,2023-11-24,Positive
REV01279,DP00977,APT002660,4,Great experience overall,2023-06-22,Positive
REV01280,DP00056,APT003525,1,Uncomfortable experience,2025-01-17,Negative
REV01281,DP03040,APT001311,4,Highly recommend this clinic,2023-08-12,Positive
REV01282,DP03323,APT001325,4,Treatment was fine,2025-12-03,Neutral
REV01283,DP00869,APT003831,4,Service was okay,2024-12-08,Neutral
REV01284,DP01138,APT000492,4,Very satisfied with the treatment,2024-11-01,Positive
REV01285,DP02858,APT004980,4,Excellent service and very friendly staff,2025-03-21,Positive
REV01286,DP03247,APT002009,4,Treatment was fine,2023-09-08,Neutral
REV01287,DP00627,APT004948,4,Quick and painless procedure,2024-04-05,Positive
REV01288,DP00030,APT002833,2,Too expensive for the service,2025-11-17,Negative
REV01289,DP02474,APT006639,4,Quick and painless procedure,2023-06-16,Positive
REV01290,DP00727,APT002763,4,Excellent service and very friendly staff,2025-02-23,Positive
REV01291,DP00596,APT002132,4,Doctor explained everything clearly,2025-10-12,Positive
REV01292,DP00858,APT000610,5,Clean clinic and professional team,2023-12-09,Positive
REV01293,DP02375,APT001186,4,Excellent service and very friendly staff,2023-02-08,Positive
REV01294,DP00641,APT006193,4,Highly recommend this clinic,2025-10-15,Positive
REV01295,DP01195,APT005728,4,Doctor explained everything clearly,2023-11-22,Positive
REV01296,DP00309,APT003215,4,Excellent service and very friendly staff,2024-12-22,Positive
REV01297,DP00992,APT002511,4,Highly recommend this clinic,2025-05-07,Positive
REV01298,DP02177,APT001295,5,Excellent service and very friendly staff,2024-05-04,Positive
REV01299,DP00750,APT004044,4,Clean clinic and professional team,2025-09-24,Positive
REV01300,DP01672,APT006673,5,Excellent service and very friendly staff,2023-08-31,Positive
REV01301,DP02658,APT006488,4,Quick and painless procedure,2023-01-04,Positive
REV01302,DP00969,APT005774,4,Highly recommend this clinic,2023-11-09,Positive
REV01303,DP00666,APT000271,4,Waiting time was a bit long,2025-03-20,Neutral
REV01304,DP01522,APT001186,5,Very satisfied with the treatment,2025-09-14,Positive
REV01305,DP02252,APT003330,5,Very satisfied with the treatment,2023-11-04,Positive
REV01306,DP02734,APT000469,5,Quick and painless procedure,2023-06-29,Positive
REV01307,DP00132,APT003373,4,Quick and painless procedure,2023-12-08,Positive
REV01308,DP02870,APT003833,5,Very satisfied with the treatment,2023-04-12,Positive
REV01309,DP02492,APT006683,5,Excellent service and very friendly staff,2023-09-27,Positive
REV01310,DP01747,APT006605,4,Doctor explained everything clearly,2025-10-09,Positive
REV01311,DP00991,APT000891,5,Excellent service and very friendly staff,2024-11-27,Positive
REV01312,DP01028,APT004943,4,Very satisfied with the treatment,2024-09-25,Positive
REV01313,DP01070,APT003159,1,Too expensive for the service,2025-09-19,Negative
REV01314,DP02591,APT002731,1,Uncomfortable experience,2025-02-08,Negative
REV01315,DP03339,APT005569,4,Service was okay,2023-07-14,Neutral
REV01316,DP00609,APT001239,4,Very satisfied with the treatment,2023-12-06,Positive
REV01317,DP00606,APT001875,3,Average experience,2025-01-08,Neutral
REV01318,DP02650,APT006802,5,Highly recommend this clinic,2024-06-23,Positive
REV01319,DP02769,APT006229,1,Not satisfied with treatment,2025-04-29,Negative
REV01320,DP03475,APT006307,4,Treatment was fine,2024-03-02,Neutral
REV01321,DP02047,APT004161,4,Treatment was fine,2023-02-14,Neutral
REV01322,DP03363,APT000255,4,Great experience overall,2025-07-12,Positive
REV01323,DP01915,APT002596,4,Clean clinic and professional team,2025-02-16,Positive
REV01324,DP03079,APT000281,5,Excellent service and very friendly staff,2023-12-18,Positive
REV01325,DP01114,APT005915,1,Very long waiting time,2024-11-23,Negative
REV01326,DP02437,APT004005,4,Excellent service and very friendly staff,2025-01-25,Positive
REV01327,DP02918,APT003843,5,Great experience overall,2025-07-20,Positive
REV01328,DP01179,APT003848,4,Waiting time was a bit long,2025-03-23,Neutral
REV01329,DP03318,APT003758,3,Average experience,2023-05-22,Neutral
REV01330,DP00504,APT003553,5,Very satisfied with the treatment,2023-04-16,Positive
REV01331,DP03011,APT004085,4,Waiting time was a bit long,2023-02-18,Neutral
REV01332,DP00953,APT006640,5,Very satisfied with the treatment,2023-10-14,Positive
REV01333,DP00776,APT003116,4,Great experience overall,2025-02-13,Positive
REV01334,DP01860,APT005286,3,Service was okay,2024-10-03,Neutral
REV01335,DP01489,APT006466,4,Doctor explained everything clearly,2023-12-07,Positive
REV01336,DP02339,APT002761,5,Quick and painless procedure,2023-07-28,Positive
REV01337,DP01658,APT004771,5,Quick and painless procedure,2025-09-28,Positive
REV01338,DP02275,APT003511,4,Waiting time was a bit long,2025-07-05,Neutral
REV01339,DP01147,APT004961,4,Doctor explained everything clearly,2023-02-18,Positive
REV01340,DP01200,APT002318,5,Highly recommend this clinic,2023-04-14,Positive
REV01341,DP00622,APT002889,4,Average experience,2025-09-17,Neutral
REV01342,DP00609,APT002142,4,Quick and painless procedure,2025-08-26,Positive
REV01343,DP01945,APT004287,5,Doctor explained everything clearly,2024-02-06,Positive
REV01344,DP03422,APT002032,2,Too expensive for the service,2023-03-02,Negative
REV01345,DP02672,APT005361,1,Staff was not very helpful,2025-03-20,Negative
REV01346,DP00134,APT003329,4,Waiting time was a bit long,2024-02-01,Neutral
REV01347,DP01125,APT002868,3,Treatment was fine,2024-05-26,Neutral
REV01348,DP02838,APT002862,4,Service was okay,2025-01-24,Neutral
REV01349,DP00650,APT001673,1,Staff was not very helpful,2023-09-23,Negative
REV01350,DP02198,APT006707,5,Very satisfied with the treatment,2024-01-09,Positive
REV01351,DP02537,APT006488,5,Great experience overall,2025-10-06,Positive
REV01352,DP03248,APT005589,4,Excellent service and very friendly staff,2024-11-22,Positive
REV01353,DP00148,APT002402,5,Doctor explained everything clearly,2024-05-22,Positive
REV01354,DP02785,APT005504,4,Average experience,2025-02-13,Neutral
REV01355,DP00625,APT005725,1,Uncomfortable experience,2023-05-15,Negative
REV01356,DP03274,APT002703,4,Doctor explained everything clearly,2024-03-10,Positive
REV01357,DP01236,APT000639,4,Average experience,2023-01-15,Neutral
REV01358,DP02254,APT000852,5,Great experience overall,2024-09-02,Positive
REV01359,DP02129,APT005194,5,Very satisfied with the treatment,2025-06-03,Positive
REV01360,DP00030,APT005996,4,Great experience overall,2023-08-13,Positive
REV01361,DP02580,APT006827,2,Not satisfied with treatment,2025-06-07,Negative
REV01362,DP02450,APT000387,4,Very satisfied with the treatment,2025-05-09,Positive
REV01363,DP00262,APT002653,3,Service was okay,2025-10-21,Neutral
REV01364,DP00830,APT003749,5,Excellent service and very friendly staff,2025-05-07,Positive
REV01365,DP03046,APT005175,4,Clean clinic and professional team,2025-11-28,Positive
REV01366,DP00676,APT005394,1,Will not visit again,2024-10-13,Negative
REV01367,DP02852,APT002394,4,Treatment was fine,2023-05-22,Neutral
REV01368,DP00784,APT004305,1,Staff was not very helpful,2023-06-02,Negative
REV01369,DP01245,APT005179,5,Clean clinic and professional team,2024-03-15,Positive
REV01370,DP03350,APT002260,4,Doctor explained everything clearly,2023-06-19,Positive
REV01371,DP01585,APT003715,4,Treatment was fine,2024-11-16,Neutral
REV01372,DP02661,APT003514,5,Clean clinic and professional team,2023-06-11,Positive
REV01373,DP00030,APT003531,5,Great experience overall,2025-06-12,Positive
REV01374,DP01010,APT002756,5,Quick and painless procedure,2023-12-22,Positive
REV01375,DP02349,APT004465,3,Nothing special but acceptable,2023-03-16,Neutral
REV01376,DP03470,APT005062,5,Very satisfied with the treatment,2025-03-17,Positive
REV01377,DP00620,APT003815,4,Very satisfied with the treatment,2023-01-29,Positive
REV01378,DP00040,APT006380,4,Highly recommend this clinic,2025-07-15,Positive
REV01379,DP02297,APT005776,4,Nothing special but acceptable,2023-11-25,Neutral
REV01380,DP01361,APT000286,4,Clean clinic and professional team,2025-05-30,Positive
REV01381,DP02551,APT003451,4,Clean clinic and professional team,2023-10-21,Positive
REV01382,DP01190,APT002964,3,Nothing special but acceptable,2025-07-06,Neutral
REV01383,DP02309,APT006179,1,Will not visit again,2025-10-26,Negative
REV01384,DP03397,APT004872,5,Very satisfied with the treatment,2024-06-08,Positive
REV01385,DP02917,APT003156,4,Highly recommend this clinic,2024-05-31,Positive
REV01386,DP01636,APT002260,5,Clean clinic and professional team,2023-11-27,Positive
REV01387,DP01783,APT003967,1,Too expensive for the service,2024-07-04,Negative
REV01388,DP00581,APT000120,4,Very satisfied with the treatment,2025-05-02,Positive
